litter_id,litter_id_link,whelp_date,litter_registration,country_of_birth,sire_name,dam_name,breeders,birth_year
6248,Litter_Detail?LitterID=6248,"Dec 23, 2000",HUNGARIAN,Hungary,CSILLAG-BERCI DONCI,RETGATI FUZES INGE,NAGY (),2000
7773,Litter_Detail?LitterID=7773,"Dec 22, 2000",,Slovakia,WEKERLEI-NAGYMEDVE JOKER,JOKO Z BACOVHO KLOBUKA,MESZAROS (),2000
28747,Litter_Detail?LitterID=28747,"Dec 22, 2000",,United Kingdom,JOSHAMAR SON OF A BEAR,MADAME CHOLETTE'S TIER,BULLOCK,2000
29945,Litter_Detail?LitterID=29945,"Dec 22, 2000",,Argentina,FLASH V SEERÄUBER,COGNAC VON DURRBACH,SOMOZA (),2000
33279,Litter_Detail?LitterID=33279,"Dec 22, 2000",WR018691,USA,EUR-AM'S HANSELMANN,HELLO DOLLY VD BUUT VRIJ HOEVE,ADAIR (TN),2000
62058,Litter_Detail?LitterID=62058,"Dec 22, 2000",FS373874KY,Canada,LOWENZEHN'S REASON TO BELIEVE,CHASSERON'S CLASSIC PEARL,ROBERTSON (ON) & ROBERTSON (ON),2000
60170,Litter_Detail?LitterID=60170,"Dec 21, 2000",,Netherlands,CASTA V. KERKENLAND,BIANKA-CARLA V. KERKENLAND,,2000
47023,Litter_Detail?LitterID=47023,"Dec 21, 2000",,Netherlands,CASTA V. KERKENLAND,DUNJA V. KERKENLAND,UNKNOWN (),2000
32794,Litter_Detail?LitterID=32794,"Dec 21, 2000",PENDING,USA,PIONEER'S KRUGERRAND,BONMEADS URIELLE V PIONEER,HEWITT & REYNOLDS,2000
21403,Litter_Detail?LitterID=21403,"Dec 20, 2000",,France,OT DOG DE L'ENCLOS DE LABOUYGUES,OKAY DES SEIGNEURS DE SAINT ANDRE,UNKNOWN () & UNKNOWN (),2000
23298,Litter_Detail?LitterID=23298,"Dec 20, 2000",,Argentina,FLASH V SEERÄUBER,COGNAC VON DURRBACH,SOMOZA (),2000
34282,Litter_Detail?LitterID=34282,"Dec 20, 2000",WR017534,USA,VIRUS,PEACEFIELD SOUTHWIND'S SILK,STARBIRD (ME) & STARBIRD (ME),2000
34674,Litter_Detail?LitterID=34674,"Dec 20, 2000",,Netherlands,FRITZ V NOAH'S FARM,STELLA VD BENNORA,UNKNOWN (),2000
35403,Litter_Detail?LitterID=35403,"Dec 19, 2000",,United Kingdom,HAMWELL HEINDRICK AT COLIBURN,BLUMENTAL MOUNTAIN LAUREL,WILSON,2000
38702,Litter_Detail?LitterID=38702,"Dec 19, 2000",,Italy,MACIS SPRINGSTEEN,TIMBA V BAHNDAMM,ZUCCHERI (),2000
20295,Litter_Detail?LitterID=20295,"Dec 19, 2000",,Czech Republic,ALADDIN VD ROSALIENQUELLE,DESA BENCO,PROCHÄZKOVA (),2000
5351,Litter_Detail?LitterID=5351,"Dec 19, 2000",WR013248,USA,ROGEL'S GENTILHOMME,HIDDEN VALLEY'S MISS SIAGON,FELICE (WA),2000
11249,Litter_Detail?LitterID=11249,"Dec 18, 2000",,United Kingdom,RIDGEWATER SKYCHIEF OF GLANZBERG,RUMWORTH LITTLE DOLL,MASTERS & WALSH,2000
18809,Litter_Detail?LitterID=18809,"Dec 18, 2000",,Belgium,URAN VAN 'T BALLAERSHOF,VIENNA VAN 'T BUYCKXHOF,DIERCKX - BAELUS,2000
34374,Litter_Detail?LitterID=34374,"Dec 18, 2000",WR010111,USA,JAN-JAKOB V  BÄRNBIET,PEZ LADY DUCHESS,HELLER (PA),2000
15107,Litter_Detail?LitterID=15107,"Dec 17, 2000",,Switzerland,MACIS SPRINGSTEEN,VANJA VD HAGROSE,BÄRTSCHI (),2000
4974,Litter_Detail?LitterID=4974,"Dec 16, 2000",,Slovakia,ARKOS IMOT,DIDA Z BACOVHO KLOBUKA,UNKNOWN (),2000
33283,Litter_Detail?LitterID=33283,"Dec 16, 2000",WR007339,USA,BULL VALLEY'S CLEAR A PATH,SWISS STARS EVERY WITCH WAY,KNUTH (WI) & KNUTH (WI),2000
33402,Litter_Detail?LitterID=33402,"Dec 16, 2000",WR007120,USA,VIRUS,MOSSFLOWER AARON'S ANGEL,PHELPS & WHITING (VT),2000
54895,Litter_Detail?LitterID=54895,"Dec 16, 2000",,Switzerland,MACIS SPRINGSTEEN,VANJA VD HAGROSE,,2000
35247,Litter_Detail?LitterID=35247,"Dec 15, 2000",,Netherlands,HJALMAR BJÖRN UUT 'T WAARKHUUS,BAIKA V.H. MARLESEVELD,FIKKERT (),2000
32932,Litter_Detail?LitterID=32932,"Dec 15, 2000",WR006064,USA,SEPP V RÜSCHBODE,TAPLACS TANYA TUCKER,TAPLAC (CA),2000
6486,Litter_Detail?LitterID=6486,"Dec 15, 2000",WR009597,USA,L-SIN-SKYLYN'S HARLEIGH'S RIO,RIVERWIND TWIST OF FATE,UNKNOWN (),2000
12084,Litter_Detail?LitterID=12084,"Dec 14, 2000",WR007999,USA,MONUMENT MTN ONE LUMP R TWO,HAVOCHILLS WILD LILY V DE-LI,ZECHER (VT),2000
13793,Litter_Detail?LitterID=13793,"Dec 13, 2000",WR009349,USA,BAUERNHOFS SIMON,DALLYBECKS STARLIGHT EXPRESS,REHO (VA),2000
16788,Litter_Detail?LitterID=16788,"Dec 13, 2000",010140,Norway,SENNETTA'S SIXTEN,BE MY BABY AV HISELFOSS,SOLBERG,2000
8751,Litter_Detail?LitterID=8751,"Dec 13, 2000",,Australia,MATERA'S PETER PUMPKIN,MAKKER NORDIC SAGA,UNKNOWN (),2000
32751,Litter_Detail?LitterID=32751,"Dec 13, 2000",WR009070,USA,OCTOBER'S BELIEVE IN MAGIC,BLACK 'N GOLD'S FIRST GLORY,SMITH (IN) & SMITH (IN),2000
33225,Litter_Detail?LitterID=33225,"Dec 13, 2000",,Switzerland,YÖRG VD HOLDERSTOCKHÖHE,KESSY V SONNENRAIN,BAUMBERGER-KERNEN (),2000
6459,Litter_Detail?LitterID=6459,"Dec 12, 2000",,Germany,AKI VD LONDORFER KAPELLE,VENJA VAN 'T GROVENSHOF,KONTOVSKI,2000
13098,Litter_Detail?LitterID=13098,"Dec 12, 2000",,Sweden,MACIS ZAM MONT MORZY,SENNENVÄNNENS JORUN,GUNNARSSON & RYD-GUNNARSSON,2000
12447,Litter_Detail?LitterID=12447,"Dec 11, 2000",,Switzerland,BERSENNAS HAMLET PRINCE OF DENMARK,GANA V SCHEIMATTHOF,IRRGANG VOGT,2000
16538,Litter_Detail?LitterID=16538,"Dec 11, 2000",010486,Norway,NEWTON AV MILKCREEK,ZANDRINA'S RINA REECE,BRENNE,2000
18808,Litter_Detail?LitterID=18808,"Dec 11, 2000",,Belgium,UGOR VON SABWYJAMER,VLAIKA VAN PASAGNAN,VANDEVEIRE,2000
34063,Litter_Detail?LitterID=34063,"Dec 11, 2000",WR008833,USA,PRAIRIEFIRE'S IT'S SHOWTIME,LEGENDS NIGHT IN WHITE SATIN,FITZGERALD (KS),2000
33946,Litter_Detail?LitterID=33946,"Dec 11, 2000",WR023333,USA,SWISS STAR'S MARK MY WORDS,SNOBEARS MISCHIEF MAKER,CHAPDELAINE (CA) & CHAPDELAINE (CA),2000
34301,Litter_Detail?LitterID=34301,"Dec 9, 2000",WR014154,USA,HONEYBEAR'S WISEGUY V JABERWOCK,CO. WINGS DON'T MESS WITH ME,HILDRE (MN),2000
18807,Litter_Detail?LitterID=18807,"Dec 9, 2000",,Belgium,SULTAN DE L'HEROIQUE,XILENA DU BOIS BERNOIS,MASSANGE DE COLLOMBS,2000
23595,Litter_Detail?LitterID=23595,"Dec 9, 2000",,United Kingdom,KERNOW MY WAY FOR JAYBIEM,HONORENE FORSYTHIA,BARNARD (),2000
8618,Litter_Detail?LitterID=8618,"Dec 8, 2000",EQ295717KY,Canada,MOUNTAIN SPIRIT'S BASHFUL,SCHMUCKI UDO PENELOPPE,TURBIDE (QC),2000
34178,Litter_Detail?LitterID=34178,"Dec 8, 2000",GU469713KY,Canada,OBERNOIS JOYEUX KOUCHY,OBERNOIS FEY OPAL,BEAUDRY (QC),2000
43819,Litter_Detail?LitterID=43819,"Dec 8, 2000",,Netherlands,BERNO (V.D. BENNORA),JOYCE,VAN ESSEN,2000
59735,Litter_Detail?LitterID=59735,"Dec 7, 2000",,Netherlands,JERRY FROM THE HAPPY DOG'S FARM,JOYCE FROM THE HAPPY DOG'S FARM,SAASEN,2000
23180,Litter_Detail?LitterID=23180,"Dec 7, 2000",WR010112,USA,JAN-JAKOB V  BÄRNBIET,PEZ JACKIE,HORST (PA),2000
33222,Litter_Detail?LitterID=33222,"Dec 7, 2000",WR011525,USA,TALLPINE'S DIAL M FOR MURDER,JABERWOCK'S FRABJOUS DAY,HILL (WI),2000
33276,Litter_Detail?LitterID=33276,"Dec 7, 2000",WR014326,USA,L-SIN-SKYLYN'S HARLEIGH'S REVENGE,VON ENGEL'S BISCAYNE BAY,VON ENGEL,2000
32738,Litter_Detail?LitterID=32738,"Dec 6, 2000",WR004274,USA,LENTREROCHE BEAU D'OBERLAND,MEADOW WOOD XQUISIT WERLWIND,SWITZLER,2000
32909,Litter_Detail?LitterID=32909,"Dec 6, 2000",WR003206,USA,WINTERTHUR'S MAGIC DRAGON,SOJOURNS TASHA OF LEWA,HAMILTON (PA) & KIERZEK (NJ),2000
4856,Litter_Detail?LitterID=4856,"Dec 6, 2000",WR009259,USA,DEEP VALLEY JASON,BEV'S PJ-BERNAE,BEILER (PA),2000
5023,Litter_Detail?LitterID=5023,"Dec 6, 2000",JAPAN,Japan,NOT IN BERNER-GARDE DATABASE,NOT IN BERNER-GARDE DATABASE,UNKNOWN (),2000
10730,Litter_Detail?LitterID=10730,"Dec 6, 2000",HS551349KY,Canada,RUDOLFE,MISS ABBIE DE LATREILLE,LATREILLE,2000
